 15
 39 0.4320901437146291
 2559.967000000000 (37.24000167846680,-69.08000183105469) 5.000000000000000E-02 2.500000000000000E-02
 3413.319000000000 (30.65999984741211,-70.12999725341797) 5.000000000000000E-02 2.500000000000000E-02
 5120.066000000000 (22.97999954223633,-70.09999847412109) 5.000000000000000E-02 2.500000000000000E-02
 6826.871000000000 (18.96999931335449,-68.94999694824219) 5.000000000000000E-02 2.500000000000000E-02
 10240.03000000000 (15.27000045776367,-66.30999755859375) 5.000000000000000E-02 2.500000000000000E-02
 13653.00000000000 (13.77999973297119,-64.51000213623047) 5.000000000000000E-02 2.500000000000000E-02
 21 1.277160817212660
 2.500000000000000E-02 (1889.000000000000,-24.44000053405762) 5.000000000000000E-02 2.500000000000000E-02
 3.570154000000000E-02 (2487.000000000000,-23.40999984741211) 5.000000000000000E-02 2.500000000000000E-02
 5.000000000000000E-02 (3206.000000000000,-24.56999969482422) 5.000000000000000E-02 2.500000000000000E-02
 7.137759000000000E-02 (4051.000000000000,-27.81999969482422) 5.000000000000000E-02 2.500000000000000E-02
 9.990010000000001E-02 (4784.000000000000,-32.29999923706055) 5.000000000000000E-02 2.500000000000000E-02
 0.1427959000000000 (5325.000000000000,-37.83000183105469) 5.000000000000000E-02 2.500000000000000E-02
 0.1998801000000000 (5531.000000000000,-43.18000030517578) 5.000000000000000E-02 2.500000000000000E-02
 0.2857143000000000 (5425.000000000000,-48.61000061035156) 5.000000000000000E-02 2.500000000000000E-02
 0.4000000000000000 (5086.000000000000,-53.20999908447266) 5.000000000000000E-02 2.500000000000000E-02
 0.5714286000000000 (4601.000000000000,-57.45000076293945) 5.000000000000000E-02 2.500000000000000E-02
 0.8000000000000000 (4110.000000000000,-61.22000122070313) 5.000000000000000E-02 2.500000000000000E-02
 1.142857000000000 (3549.000000000000,-65.41999816894531) 5.000000000000000E-02 2.500000000000000E-02
 1.600000000000000 (2961.000000000000,-69.51999664306641) 5.000000000000000E-02 2.500000000000000E-02
 2.285714000000000 (2319.000000000000,-73.45999908447266) 5.000000000000000E-02 2.500000000000000E-02
 3.200000000000000 (1768.000000000000,-76.29000091552734) 5.000000000000000E-02 2.500000000000000E-02
 4.570384000000000 (1292.000000000000,-78.09999847412109) 5.000000000000000E-02 2.500000000000000E-02
 6.402049000000000 (950.0999755859375,-78.62999725341797) 5.000000000000000E-02 2.500000000000000E-02
 9.140768000000000 (687.0999755859375,-77.93000030517578) 5.000000000000000E-02 2.500000000000000E-02
 12.80000000000000 (513.7999877929687,-76.08999633789063) 5.000000000000000E-02 2.500000000000000E-02
 18.28588000000000 (390.6000061035156,-72.95999908447266) 5.000000000000000E-02 2.500000000000000E-02
 25.60033000000000 (318.0000000000000,-69.23000335693359) 5.000000000000000E-02 2.500000000000000E-02
 39 0.3476428381432740
 2.500000000000000E-02 (787.7999877929687,-19.53000068664551) 5.000000000000000E-02 2.500000000000000E-02
 3.570154000000000E-02 (970.7000122070313,-25.60000038146973) 5.000000000000000E-02 2.500000000000000E-02
 5.000000000000000E-02 (1110.000000000000,-31.70999908447266) 5.000000000000000E-02 2.500000000000000E-02
 7.137759000000000E-02 (1204.000000000000,-38.13999938964844) 5.000000000000000E-02 2.500000000000000E-02
 9.990010000000001E-02 (1237.000000000000,-44.15999984741211) 5.000000000000000E-02 2.500000000000000E-02
 0.1427959000000000 (1202.000000000000,-50.68999862670898) 5.000000000000000E-02 2.500000000000000E-02
 0.1998801000000000 (1092.000000000000,-56.65999984741211) 5.000000000000000E-02 2.500000000000000E-02
 0.2857143000000000 (917.9000244140625,-62.04999923706055) 5.000000000000000E-02 2.500000000000000E-02
 0.4000000000000000 (741.7999877929687,-65.61000061035156) 5.000000000000000E-02 2.500000000000000E-02
 0.5714286000000000 (579.2000122070313,-67.62000274658203) 5.000000000000000E-02 2.500000000000000E-02
 0.8000000000000000 (459.8999938964844,-68.11000061035156) 5.000000000000000E-02 2.500000000000000E-02
 1.142857000000000 (365.2000122070313,-67.62000274658203) 5.000000000000000E-02 2.500000000000000E-02
 1.600000000000000 (297.7999877929687,-66.44000244140625) 5.000000000000000E-02 2.500000000000000E-02
 2.285714000000000 (244.1000061035156,-64.41000366210937) 5.000000000000000E-02 2.500000000000000E-02
 3.200000000000000 (208.3000030517578,-61.79000091552734) 5.000000000000000E-02 2.500000000000000E-02
 4.570384000000000 (183.6000061035156,-58.75000000000000) 5.000000000000000E-02 2.500000000000000E-02
 6.402049000000000 (168.1000061035156,-56.18000030517578) 5.000000000000000E-02 2.500000000000000E-02
 9.140768000000000 (155.0000000000000,-53.74000167846680) 5.000000000000000E-02 2.500000000000000E-02
 12.80000000000000 (144.5000000000000,-51.09000015258789) 5.000000000000000E-02 2.500000000000000E-02
 18.28588000000000 (138.6999969482422,-47.50999832153320) 5.000000000000000E-02 2.500000000000000E-02
 25.60033000000000 (141.8000030517578,-43.88999938964844) 5.000000000000000E-02 2.500000000000000E-02
 40.00000000000000 (173.8000030517578,-43.54000091552734) 5.000000000000000E-02 2.500000000000000E-02
 53.33333000000000 (188.1999969482422,-42.95999908447266) 5.000000000000000E-02 2.500000000000000E-02
 80.00000000000000 (208.0000000000000,-43.99000167846680) 5.000000000000000E-02 2.500000000000000E-02
 106.6701000000000 (218.5000000000000,-45.93999862670898) 5.000000000000000E-02 2.500000000000000E-02
 160.0000000000000 (220.8000030517578,-49.91999816894531) 5.000000000000000E-02 2.500000000000000E-02
 213.3288000000000 (211.5000000000000,-52.91999816894531) 5.000000000000000E-02 2.500000000000000E-02
 320.0000000000000 (188.6999969482422,-56.43000030517578) 5.000000000000000E-02 2.500000000000000E-02
 426.6758000000000 (170.8000030517578,-58.27000045776367) 5.000000000000000E-02 2.500000000000000E-02
 640.0000000000000 (146.8999938964844,-60.27999877929687) 5.000000000000000E-02 2.500000000000000E-02
 853.3151000000000 (131.1999969482422,-61.45999908447266) 5.000000000000000E-02 2.500000000000000E-02
 1280.000000000000 (111.3000030517578,-62.83000183105469) 5.000000000000000E-02 2.500000000000000E-02
